sample_idx,true_class,pred_class,correct,confidence,rare_cell_count,unseen_cell_count,raw_scaled_category,raw_scaled_knn_true_frac,raw_scaled_knn_pred_frac,raw_scaled_is_ood95,raw_scaled_knn_mean_dist,token_bin_offset_category,token_bin_offset_knn_true_frac,token_bin_offset_knn_pred_frac,token_bin_offset_is_ood95,token_bin_offset_knn_mean_dist,cls_classifier_input_category,cls_classifier_input_knn_true_frac,cls_classifier_input_knn_pred_frac,cls_classifier_input_is_ood95,cls_classifier_input_knn_mean_dist,audit_subset,true_id,pred_id
8649,Trojan,Ransomware,False,0.9790396,0,0,mixed_neighbors_ambiguous,0.36,0.32,False,0.122493284791708,mixed_neighbors_ambiguous,0.28,0.44,False,3.62333197593689,feature_space_overlap_with_pred_class,0.0,1.0,False,7.795091800689697,all_wrong_high_conf,3,1
10103,Spyware,Ransomware,False,0.9786927,0,0,mixed_neighbors_ambiguous,0.28,0.12,False,0.0454754654318094,model_boundary_failure_knn_true_neighbors,0.72,0.04,False,3.181437749862671,feature_space_overlap_with_pred_class,0.0,1.0,False,6.884081954956055,all_wrong_high_conf,2,1
4445,Ransomware,Trojan,False,0.9784693,0,0,feature_space_overlap_with_pred_class,0.44,0.52,False,0.9139113330841064,mixed_neighbors_ambiguous,0.4,0.4,False,6.060524749755859,OOD_or_distribution_shift,0.0,1.0,True,9.44775505065918,all_wrong_high_conf,1,3
7150,Ransomware,Spyware,False,0.9779294,0,0,feature_space_overlap_with_pred_class,0.36,0.52,False,0.0950456631928682,mixed_neighbors_ambiguous,0.44,0.48,False,3.732104606628418,feature_space_overlap_with_pred_class,0.04,0.96,False,4.947600135803222,all_wrong_high_conf,1,2
6073,Spyware,Trojan,False,0.97751594,0,0,mixed_neighbors_ambiguous,0.2,0.44,False,0.215246347784996,mixed_neighbors_ambiguous,0.16,0.24,False,3.79652702331543,feature_space_overlap_with_pred_class,0.04,0.92,False,5.858025970458985,all_wrong_high_conf,2,3
7913,Spyware,Trojan,False,0.97731453,1,0,OOD_or_distribution_shift,0.56,0.28,True,2.043126788139343,OOD_or_distribution_shift,0.28,0.36,True,7.166184463500977,OOD_or_distribution_shift,0.0,1.0,True,8.57336793899536,all_wrong_high_conf,2,3
8529,Ransomware,Spyware,False,0.9772996,3,1,OOD_or_distribution_shift,0.48,0.52,True,4.540651588439942,OOD_or_distribution_shift,0.56,0.44,True,8.492817668914794,OOD_or_distribution_shift,0.0,1.0,True,10.077864532470704,all_wrong_high_conf,1,2
6579,Spyware,Trojan,False,0.97724926,0,0,mixed_neighbors_ambiguous,0.12,0.36,False,0.5006050717830658,mixed_neighbors_ambiguous,0.08,0.36,False,4.728704843521118,OOD_or_distribution_shift,0.0,1.0,True,8.374875469207764,all_wrong_high_conf,2,3
1489,Ransomware,Spyware,False,0.97699326,0,0,mixed_neighbors_ambiguous,0.24,0.04,False,0.1532706859707832,mixed_neighbors_ambiguous,0.2,0.48,False,4.106558179855346,feature_space_overlap_with_pred_class,0.0,0.96,False,2.51048828125,all_wrong_high_conf,1,2
5119,Ransomware,Spyware,False,0.976953,0,0,feature_space_overlap_with_pred_class,0.32,0.6,False,0.0740906617231667,mixed_neighbors_ambiguous,0.44,0.48,False,3.53100061416626,feature_space_overlap_with_pred_class,0.0,1.0,False,2.4967731893062592,all_wrong_high_conf,1,2
2335,Trojan,Ransomware,False,0.9769513,0,0,feature_space_overlap_with_pred_class,0.28,0.52,False,0.1833780322968959,mixed_neighbors_ambiguous,0.44,0.48,False,4.257083320617676,feature_space_overlap_with_pred_class,0.04,0.96,False,6.974589099884033,all_wrong_high_conf,3,1
11462,Trojan,Ransomware,False,0.97684485,0,0,mixed_neighbors_ambiguous,0.24,0.28,False,0.196006920337677,mixed_neighbors_ambiguous,0.24,0.36,False,3.938351182937622,feature_space_overlap_with_pred_class,0.0,1.0,False,3.9178552341461184,all_wrong_high_conf,3,1
9882,Trojan,Spyware,False,0.97671825,0,0,model_boundary_failure_knn_true_neighbors,0.72,0.12,False,0.4071288156509399,mixed_neighbors_ambiguous,0.44,0.24,False,4.492661075592041,OOD_or_distribution_shift,0.0,1.0,True,8.507118663787843,all_wrong_high_conf,3,2
8493,Ransomware,Trojan,False,0.9764654,0,0,model_boundary_failure_knn_true_neighbors,0.6,0.28,False,0.1348686797916889,mixed_neighbors_ambiguous,0.4,0.36,False,3.482602109909058,OOD_or_distribution_shift,0.0,1.0,True,8.002793741226196,all_wrong_high_conf,1,3
8638,Spyware,Ransomware,False,0.9763525,5,0,OOD_or_distribution_shift,0.88,0.0,True,8.376717724800109,OOD_or_distribution_shift,0.88,0.0,True,11.142129859924315,OOD_or_distribution_shift,0.04,0.88,True,10.908170051574707,all_wrong_high_conf,2,1
2466,Trojan,Spyware,False,0.9759325,0,0,mixed_neighbors_ambiguous,0.4,0.28,False,0.6202546334266663,mixed_neighbors_ambiguous,0.12,0.4,False,4.527703075408936,OOD_or_distribution_shift,0.0,1.0,True,10.027586097717284,all_wrong_high_conf,3,2
11576,Spyware,Trojan,False,0.97578,0,0,mixed_neighbors_ambiguous,0.44,0.2,False,0.8323845410346985,mixed_neighbors_ambiguous,0.32,0.32,False,4.678923072814942,feature_space_overlap_with_pred_class,0.0,1.0,False,7.449711074829102,all_wrong_high_conf,2,3
11023,Trojan,Ransomware,False,0.9756302,0,0,feature_space_overlap_with_pred_class,0.24,0.56,False,0.4704543781280517,mixed_neighbors_ambiguous,0.12,0.4,False,4.4436968803405765,feature_space_overlap_with_pred_class,0.0,1.0,False,5.494869956970215,all_wrong_high_conf,3,1
11240,Ransomware,Spyware,False,0.975299,0,0,feature_space_overlap_with_pred_class,0.2,0.56,False,0.4445566415786743,feature_space_overlap_with_pred_class,0.32,0.6,False,4.397054500579834,feature_space_overlap_with_pred_class,0.04,0.96,False,5.394001102447509,all_wrong_high_conf,1,2
755,Spyware,Trojan,False,0.97528267,1,0,OOD_or_distribution_shift,1.0,0.0,True,3.749763135910034,model_boundary_failure_knn_true_neighbors,0.68,0.16,False,6.428626613616943,OOD_or_distribution_shift,0.0,1.0,True,9.754452533721924,all_wrong_high_conf,2,3
9278,Trojan,Ransomware,False,0.97496766,0,0,mixed_neighbors_ambiguous,0.16,0.2,False,0.2545230292528868,mixed_neighbors_ambiguous,0.12,0.4,False,4.515415420532227,OOD_or_distribution_shift,0.0,1.0,True,9.088116931915284,all_wrong_high_conf,3,1
6996,Spyware,Trojan,False,0.9749443,0,0,feature_space_overlap_with_pred_class,0.12,0.56,False,0.3415502705425024,mixed_neighbors_ambiguous,0.28,0.48,False,4.483113160133362,feature_space_overlap_with_pred_class,0.08,0.92,False,5.408302788734436,all_wrong_high_conf,2,3
6919,Ransomware,Trojan,False,0.9749016,0,0,mixed_neighbors_ambiguous,0.44,0.4,False,0.5080186307430268,mixed_neighbors_ambiguous,0.36,0.44,False,5.153542308807373,OOD_or_distribution_shift,0.04,0.96,True,9.044701881408692,all_wrong_high_conf,1,3
4659,Trojan,Ransomware,False,0.9748813,0,0,feature_space_overlap_with_pred_class,0.08,0.88,False,0.056490449681878,feature_space_overlap_with_pred_class,0.08,0.88,False,3.359752378463745,feature_space_overlap_with_pred_class,0.0,1.0,False,1.8783366680145264,all_wrong_high_conf,3,1
3417,Trojan,Ransomware,False,0.97432435,0,0,mixed_neighbors_ambiguous,0.4,0.44,False,0.5531156443059444,model_boundary_failure_knn_true_neighbors,0.52,0.4,False,4.140048303604126,feature_space_overlap_with_pred_class,0.04,0.96,False,6.929668130874634,all_wrong_high_conf,3,1
3352,Ransomware,Trojan,False,0.9742484,0,0,mixed_neighbors_ambiguous,0.08,0.4,False,0.2021957218647003,feature_space_overlap_with_pred_class,0.36,0.52,False,4.11542013168335,OOD_or_distribution_shift,0.0,1.0,True,8.536090011596679,all_wrong_high_conf,1,3
9207,Ransomware,Spyware,False,0.9735919,0,0,feature_space_overlap_with_pred_class,0.32,0.56,False,0.1970523405075073,feature_space_overlap_with_pred_class,0.16,0.6,False,4.104592418670654,feature_space_overlap_with_pred_class,0.04,0.96,False,3.828164300918579,all_wrong_high_conf,1,2
9513,Spyware,Trojan,False,0.9732555,0,0,feature_space_overlap_with_pred_class,0.28,0.6,False,0.059111868366599,feature_space_overlap_with_pred_class,0.32,0.6,False,2.893177423477173,feature_space_overlap_with_pred_class,0.08,0.92,False,2.090357575416565,all_wrong_high_conf,2,3
6269,Trojan,Spyware,False,0.9727246,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.32,False,0.7252786183357238,model_boundary_failure_knn_true_neighbors,0.52,0.16,False,5.024275512695312,feature_space_overlap_with_pred_class,0.0,1.0,False,7.607045879364014,all_wrong_high_conf,3,2
8699,Ransomware,Spyware,False,0.9721344,0,0,mixed_neighbors_ambiguous,0.24,0.36,False,0.1199361304938793,feature_space_overlap_with_pred_class,0.16,0.52,False,3.763726568222046,feature_space_overlap_with_pred_class,0.12,0.88,False,3.8753307008743287,all_wrong_high_conf,1,2
8928,Trojan,Ransomware,False,0.9714977,0,0,mixed_neighbors_ambiguous,0.16,0.16,False,0.1545926807820797,mixed_neighbors_ambiguous,0.16,0.36,False,3.775829696655273,feature_space_overlap_with_pred_class,0.0,1.0,False,4.045410737991333,all_wrong_high_conf,3,1
7941,Spyware,Trojan,False,0.97121215,0,0,mixed_neighbors_ambiguous,0.24,0.32,False,0.4438778495788574,mixed_neighbors_ambiguous,0.36,0.32,False,5.0730031394958495,feature_space_overlap_with_pred_class,0.0,1.0,False,7.02048963546753,all_wrong_high_conf,2,3
9979,Spyware,Trojan,False,0.971142,0,0,mixed_neighbors_ambiguous,0.16,0.4,False,0.2097185117006302,mixed_neighbors_ambiguous,0.16,0.32,False,4.833564195632935,feature_space_overlap_with_pred_class,0.28,0.72,False,7.536617937088013,all_wrong_high_conf,2,3
1809,Trojan,Spyware,False,0.97112197,0,0,feature_space_overlap_with_pred_class,0.0,0.96,False,0.1275074531510472,feature_space_overlap_with_pred_class,0.04,0.84,False,4.079802007675171,feature_space_overlap_with_pred_class,0.0,1.0,False,5.296649541854858,all_wrong_high_conf,3,2
115,Trojan,Spyware,False,0.9710802,0,0,mixed_neighbors_ambiguous,0.24,0.44,False,0.7501295614242554,mixed_neighbors_ambiguous,0.32,0.28,False,4.580512809753418,feature_space_overlap_with_pred_class,0.0,1.0,False,7.757495784759522,all_wrong_high_conf,3,2
9380,Spyware,Ransomware,False,0.97098684,0,0,mixed_neighbors_ambiguous,0.16,0.36,False,0.2931008845567703,mixed_neighbors_ambiguous,0.44,0.36,False,5.3627149200439455,OOD_or_distribution_shift,0.0,1.0,True,9.403383598327636,all_wrong_high_conf,2,1
1359,Ransomware,Trojan,False,0.97069037,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.2,False,0.4103832805156708,model_boundary_failure_knn_true_neighbors,0.56,0.36,False,4.208878908157349,OOD_or_distribution_shift,0.0,1.0,True,9.020773029327392,all_wrong_high_conf,1,3
11597,Ransomware,Trojan,False,0.97051316,0,0,mixed_neighbors_ambiguous,0.36,0.32,False,0.461688836812973,mixed_neighbors_ambiguous,0.4,0.16,False,5.17151873588562,feature_space_overlap_with_pred_class,0.0,1.0,False,7.478189640045166,all_wrong_high_conf,1,3
9370,Ransomware,Spyware,False,0.9704447,0,0,mixed_neighbors_ambiguous,0.48,0.2,False,0.5651334397494793,mixed_neighbors_ambiguous,0.44,0.2,False,4.979930820465088,feature_space_overlap_with_pred_class,0.04,0.96,False,4.961309452056884,all_wrong_high_conf,1,2
3641,Ransomware,Spyware,False,0.9703677,0,0,feature_space_overlap_with_pred_class,0.32,0.56,False,1.001399276256561,mixed_neighbors_ambiguous,0.32,0.32,False,4.588975315093994,feature_space_overlap_with_pred_class,0.0,0.92,False,7.643025646209717,all_wrong_high_conf,1,2
7662,Ransomware,Spyware,False,0.9701652,0,0,OOD_or_distribution_shift,0.32,0.32,True,1.9323789370059967,mixed_neighbors_ambiguous,0.48,0.16,False,5.946460037231446,feature_space_overlap_with_pred_class,0.08,0.92,False,7.574466381072998,all_wrong_high_conf,1,2
3256,Ransomware,Spyware,False,0.9698722,0,0,model_boundary_failure_knn_true_neighbors,0.72,0.24,False,0.6367366153001786,model_boundary_failure_knn_true_neighbors,0.68,0.04,False,4.5807146549224855,feature_space_overlap_with_pred_class,0.0,1.0,False,7.44591121673584,all_wrong_high_conf,1,2
6407,Ransomware,Spyware,False,0.9698183,0,0,feature_space_overlap_with_pred_class,0.32,0.68,False,0.0465282683074474,feature_space_overlap_with_pred_class,0.36,0.6,False,3.654061136245728,feature_space_overlap_with_pred_class,0.08,0.92,False,2.5211943435668944,all_wrong_high_conf,1,2
9520,Ransomware,Spyware,False,0.96959555,0,0,mixed_neighbors_ambiguous,0.28,0.4,False,0.292740041911602,mixed_neighbors_ambiguous,0.28,0.32,False,5.343658781051635,feature_space_overlap_with_pred_class,0.04,0.96,False,6.84841516494751,all_wrong_high_conf,1,2
6752,Ransomware,Spyware,False,0.96940684,0,0,mixed_neighbors_ambiguous,0.4,0.24,False,0.11526022342965,mixed_neighbors_ambiguous,0.4,0.2,False,3.646595029830933,feature_space_overlap_with_pred_class,0.04,0.96,False,4.114340418577195,all_wrong_high_conf,1,2
8981,Spyware,Trojan,False,0.9693754,0,0,mixed_neighbors_ambiguous,0.12,0.48,False,0.2418063271045684,mixed_neighbors_ambiguous,0.24,0.36,False,4.741433563232422,OOD_or_distribution_shift,0.0,1.0,True,9.536137657165527,all_wrong_high_conf,2,3
747,Ransomware,Trojan,False,0.96916145,0,0,feature_space_overlap_with_pred_class,0.12,0.64,False,0.1884338030219078,mixed_neighbors_ambiguous,0.36,0.48,False,4.324949321746826,feature_space_overlap_with_pred_class,0.0,1.0,False,6.960828151702881,all_wrong_high_conf,1,3
10431,Ransomware,Spyware,False,0.96876156,0,0,feature_space_overlap_with_pred_class,0.32,0.68,False,0.0323590180464088,feature_space_overlap_with_pred_class,0.16,0.68,False,2.4748661804199217,feature_space_overlap_with_pred_class,0.0,0.96,False,2.8115217113494877,all_wrong_high_conf,1,2
2080,Spyware,Ransomware,False,0.9686004,1,0,OOD_or_distribution_shift,0.44,0.56,True,2.7745545387268065,model_boundary_failure_knn_true_neighbors,0.76,0.24,False,6.363312587738037,feature_space_overlap_with_pred_class,0.0,1.0,False,6.62798698425293,all_wrong_high_conf,2,1
4418,Trojan,Ransomware,False,0.9685989,0,0,mixed_neighbors_ambiguous,0.36,0.48,False,0.8279429441690445,mixed_neighbors_ambiguous,0.32,0.36,False,5.298306541442871,OOD_or_distribution_shift,0.0,1.0,True,8.623780899047851,all_wrong_high_conf,3,1
5690,Benign,Spyware,False,0.9683871,0,0,OOD_or_distribution_shift,0.2,0.2,True,1.4050669550895691,OOD_or_distribution_shift,0.32,0.12,True,7.467577819824219,feature_space_overlap_with_pred_class,0.08,0.92,False,7.596074562072754,all_wrong_high_conf,0,2
9212,Spyware,Trojan,False,0.9675483,0,0,feature_space_overlap_with_pred_class,0.12,0.84,False,0.0489566641673445,mixed_neighbors_ambiguous,0.36,0.44,False,3.4040730571746827,feature_space_overlap_with_pred_class,0.04,0.96,False,2.800564962029457,all_wrong_high_conf,2,3
766,Trojan,Ransomware,False,0.9668683,0,0,model_boundary_failure_knn_true_neighbors,0.6,0.2,False,0.6395737987756729,model_boundary_failure_knn_true_neighbors,0.64,0.2,False,4.243889379501343,OOD_or_distribution_shift,0.0,0.96,True,8.53195110321045,all_wrong_high_conf,3,1
2057,Trojan,Spyware,False,0.9667926,0,0,feature_space_overlap_with_pred_class,0.24,0.6,False,0.0970742535591125,feature_space_overlap_with_pred_class,0.2,0.68,False,3.654711570739746,feature_space_overlap_with_pred_class,0.0,1.0,False,4.299770059585572,all_wrong_high_conf,3,2
577,Spyware,Ransomware,False,0.9665873,0,0,mixed_neighbors_ambiguous,0.4,0.32,False,0.1245475928485393,mixed_neighbors_ambiguous,0.32,0.2,False,4.186192331314087,OOD_or_distribution_shift,0.04,0.96,True,9.522579116821287,all_wrong_high_conf,2,1
6038,Spyware,Ransomware,False,0.966501,1,0,model_boundary_failure_knn_true_neighbors,0.68,0.32,False,1.01779155254364,model_boundary_failure_knn_true_neighbors,0.6,0.4,False,4.644647150039673,feature_space_overlap_with_pred_class,0.04,0.96,False,5.740796413421631,all_wrong_high_conf,2,1
1189,Trojan,Spyware,False,0.9663264,1,0,mixed_neighbors_ambiguous,0.4,0.28,False,0.4555449938774109,mixed_neighbors_ambiguous,0.24,0.24,False,4.091760492324829,feature_space_overlap_with_pred_class,0.0,1.0,False,6.5649373245239255,all_wrong_high_conf,3,2
3966,Ransomware,Spyware,False,0.96630806,0,0,mixed_neighbors_ambiguous,0.44,0.2,False,0.218457151800394,mixed_neighbors_ambiguous,0.44,0.32,False,3.59336238861084,feature_space_overlap_with_pred_class,0.04,0.96,False,6.735859394073486,all_wrong_high_conf,1,2
4095,Ransomware,Trojan,False,0.96630013,0,0,feature_space_overlap_with_pred_class,0.24,0.52,False,0.4569041180610657,mixed_neighbors_ambiguous,0.36,0.4,False,4.308508920669556,feature_space_overlap_with_pred_class,0.0,1.0,False,6.921560325622559,all_wrong_high_conf,1,3
10273,Spyware,Ransomware,False,0.966162,0,0,model_boundary_failure_knn_true_neighbors,0.56,0.44,False,0.9470627707242966,model_boundary_failure_knn_true_neighbors,0.64,0.36,False,5.521755313873291,feature_space_overlap_with_pred_class,0.0,1.0,False,6.007939872741699,all_wrong_high_conf,2,1
4157,Spyware,Trojan,False,0.9660403,0,0,feature_space_overlap_with_pred_class,0.0,0.8,False,0.0640542457997798,feature_space_overlap_with_pred_class,0.12,0.68,False,3.809765243530273,feature_space_overlap_with_pred_class,0.04,0.96,False,2.825094393491745,all_wrong_high_conf,2,3
7782,Ransomware,Spyware,False,0.96596134,0,0,OOD_or_distribution_shift,0.36,0.64,True,4.790133533477783,OOD_or_distribution_shift,0.36,0.64,True,8.60946434020996,feature_space_overlap_with_pred_class,0.0,1.0,False,5.116423578262329,all_wrong_high_conf,1,2
4905,Ransomware,Spyware,False,0.965225,0,0,feature_space_overlap_with_pred_class,0.28,0.68,False,0.0656273036077618,feature_space_overlap_with_pred_class,0.12,0.88,False,3.139367427825928,feature_space_overlap_with_pred_class,0.04,0.96,False,2.013765331506729,all_wrong_high_conf,1,2
1676,Ransomware,Trojan,False,0.9650875,0,0,OOD_or_distribution_shift,0.6,0.2,True,2.1676352262496947,mixed_neighbors_ambiguous,0.48,0.4,False,5.95350025177002,OOD_or_distribution_shift,0.04,0.96,True,9.694858360290528,all_wrong_high_conf,1,3
4307,Ransomware,Spyware,False,0.9649347,0,0,feature_space_overlap_with_pred_class,0.28,0.72,False,0.5048032949864865,feature_space_overlap_with_pred_class,0.44,0.56,False,5.468433647155762,feature_space_overlap_with_pred_class,0.08,0.92,False,3.9520790481567385,all_wrong_high_conf,1,2
8072,Ransomware,Trojan,False,0.9649316,0,0,feature_space_overlap_with_pred_class,0.24,0.64,False,0.4017515590786933,feature_space_overlap_with_pred_class,0.28,0.52,False,4.519601526260376,feature_space_overlap_with_pred_class,0.0,1.0,False,6.914302883148193,all_wrong_high_conf,1,3
5598,Ransomware,Trojan,False,0.96380633,0,0,mixed_neighbors_ambiguous,0.48,0.36,False,0.740436106622219,mixed_neighbors_ambiguous,0.28,0.2,False,4.767514619827271,OOD_or_distribution_shift,0.0,1.0,True,10.225259628295898,all_wrong_high_conf,1,3
10444,Trojan,Ransomware,False,0.96367556,0,0,model_boundary_failure_knn_true_neighbors,0.64,0.12,False,0.2915894848108291,model_boundary_failure_knn_true_neighbors,0.68,0.28,False,4.598983592987061,OOD_or_distribution_shift,0.0,1.0,True,11.41744400024414,all_wrong_high_conf,3,1
1697,Trojan,Spyware,False,0.96350753,0,0,mixed_neighbors_ambiguous,0.4,0.16,False,0.1461090561747551,mixed_neighbors_ambiguous,0.36,0.12,False,3.978437423706055,OOD_or_distribution_shift,0.08,0.92,True,10.228678588867188,all_wrong_high_conf,3,2
5828,Ransomware,Spyware,False,0.9630411,0,0,feature_space_overlap_with_pred_class,0.2,0.8,False,0.1750418799370527,feature_space_overlap_with_pred_class,0.16,0.84,False,5.33598747253418,feature_space_overlap_with_pred_class,0.08,0.92,False,3.2704748058319093,all_wrong_high_conf,1,2
2245,Ransomware,Spyware,False,0.9627739,0,0,mixed_neighbors_ambiguous,0.44,0.48,False,1.2255271863937378,OOD_or_distribution_shift,0.44,0.52,True,6.88289155960083,feature_space_overlap_with_pred_class,0.0,1.0,False,6.392215957641602,all_wrong_high_conf,1,2
11384,Trojan,Ransomware,False,0.96220005,0,0,model_boundary_failure_knn_true_neighbors,0.52,0.2,False,0.7768750929832459,mixed_neighbors_ambiguous,0.36,0.2,False,5.539723014831543,OOD_or_distribution_shift,0.08,0.92,True,9.27014886856079,all_wrong_high_conf,3,1
2816,Spyware,Ransomware,False,0.9615351,0,0,feature_space_overlap_with_pred_class,0.24,0.52,False,0.679378821849823,feature_space_overlap_with_pred_class,0.16,0.56,False,5.092807331085205,OOD_or_distribution_shift,0.0,0.92,True,10.607526626586914,all_wrong_high_conf,2,1
5015,Ransomware,Spyware,False,0.9601274,2,0,mixed_neighbors_ambiguous,0.2,0.44,False,1.2244825077056884,mixed_neighbors_ambiguous,0.28,0.32,False,5.8867611312866215,feature_space_overlap_with_pred_class,0.0,1.0,False,6.547488498687744,all_wrong_high_conf,1,2
6942,Ransomware,Trojan,False,0.95986193,0,0,mixed_neighbors_ambiguous,0.36,0.36,False,0.6674918842315674,feature_space_overlap_with_pred_class,0.28,0.52,False,4.84265365600586,feature_space_overlap_with_pred_class,0.0,1.0,False,7.334546699523925,all_wrong_high_conf,1,3
948,Spyware,Trojan,False,0.9596249,0,0,mixed_neighbors_ambiguous,0.36,0.36,False,0.7086432111263276,model_boundary_failure_knn_true_neighbors,0.68,0.2,False,4.285264053344727,OOD_or_distribution_shift,0.12,0.88,True,8.412216033935547,all_wrong_high_conf,2,3
2155,Ransomware,Spyware,False,0.9594258,1,0,feature_space_overlap_with_pred_class,0.24,0.56,False,0.888493192344904,feature_space_overlap_with_pred_class,0.36,0.6,False,4.429922113418579,OOD_or_distribution_shift,0.0,1.0,True,9.66677349090576,all_wrong_high_conf,1,2
4465,Trojan,Ransomware,False,0.9589816,0,0,mixed_neighbors_ambiguous,0.32,0.4,False,0.3289941711723804,mixed_neighbors_ambiguous,0.32,0.44,False,4.266763935089111,feature_space_overlap_with_pred_class,0.0,1.0,False,7.525558052062988,all_wrong_high_conf,3,1
8391,Ransomware,Trojan,False,0.9583467,0,0,model_boundary_failure_knn_true_neighbors,0.6,0.2,False,0.6462382936477661,model_boundary_failure_knn_true_neighbors,0.52,0.28,False,5.365858135223388,OOD_or_distribution_shift,0.0,1.0,True,11.103092193603516,all_wrong_high_conf,1,3
721,Trojan,Ransomware,False,0.95826524,0,0,mixed_neighbors_ambiguous,0.2,0.08,False,0.0743164855986833,mixed_neighbors_ambiguous,0.36,0.4,False,3.791247482299805,feature_space_overlap_with_pred_class,0.08,0.92,False,5.729906988143921,all_wrong_high_conf,3,1
7757,Spyware,Trojan,False,0.95799464,0,0,model_boundary_failure_knn_true_neighbors,0.76,0.16,False,1.0035459631681445,mixed_neighbors_ambiguous,0.44,0.32,False,6.36912317276001,OOD_or_distribution_shift,0.0,1.0,True,9.549515914916991,all_wrong_high_conf,2,3
1288,Trojan,Spyware,False,0.9579688,0,0,mixed_neighbors_ambiguous,0.44,0.44,False,0.1036426277458667,mixed_neighbors_ambiguous,0.24,0.44,False,4.353719568252563,feature_space_overlap_with_pred_class,0.0,1.0,False,3.9309432315826416,all_wrong_high_conf,3,2
5198,Spyware,Trojan,False,0.9577434,0,0,feature_space_overlap_with_pred_class,0.0,0.76,False,0.1160979983210563,mixed_neighbors_ambiguous,0.32,0.32,False,3.85116307258606,feature_space_overlap_with_pred_class,0.0,0.92,False,6.96582986831665,all_wrong_high_conf,2,3
7222,Ransomware,Trojan,False,0.9575715,0,0,feature_space_overlap_with_pred_class,0.28,0.6,False,0.0638073462992906,model_boundary_failure_knn_true_neighbors,0.52,0.48,False,3.5060983514785766,feature_space_overlap_with_pred_class,0.08,0.92,False,3.1705116558074957,all_wrong_high_conf,1,3
3857,Spyware,Trojan,False,0.9569063,1,0,OOD_or_distribution_shift,0.2,0.52,True,1.4844529742002488,OOD_or_distribution_shift,0.12,0.6,True,6.910365257263184,OOD_or_distribution_shift,0.08,0.92,True,8.433696193695068,all_wrong_high_conf,2,3
7520,Trojan,Ransomware,False,0.95661384,0,0,feature_space_overlap_with_pred_class,0.48,0.52,False,0.3616023433208465,mixed_neighbors_ambiguous,0.4,0.4,False,4.604317588806152,feature_space_overlap_with_pred_class,0.0,1.0,False,7.326658992767334,all_wrong_high_conf,3,1
4153,Trojan,Ransomware,False,0.956352,0,0,mixed_neighbors_ambiguous,0.36,0.44,False,0.4651494824886322,mixed_neighbors_ambiguous,0.28,0.36,False,4.1950674247741695,feature_space_overlap_with_pred_class,0.04,0.96,False,7.75128116607666,all_wrong_high_conf,3,1
5096,Spyware,Trojan,False,0.95629096,0,0,mixed_neighbors_ambiguous,0.4,0.24,False,0.1502458468079567,mixed_neighbors_ambiguous,0.08,0.4,False,4.301037454605103,feature_space_overlap_with_pred_class,0.0,1.0,False,6.786802539825439,all_wrong_high_conf,2,3
1616,Trojan,Spyware,False,0.9560662,0,0,mixed_neighbors_ambiguous,0.36,0.24,False,0.0953662554174661,mixed_neighbors_ambiguous,0.44,0.16,False,3.591983366012573,feature_space_overlap_with_pred_class,0.04,0.88,False,7.287669887542725,all_wrong_high_conf,3,2
10734,Trojan,Ransomware,False,0.9559967,0,0,mixed_neighbors_ambiguous,0.04,0.36,False,0.5918130269646644,mixed_neighbors_ambiguous,0.0,0.44,False,4.973682746887207,feature_space_overlap_with_pred_class,0.04,0.96,False,3.3788950347900397,all_wrong_high_conf,3,1
8750,Trojan,Ransomware,False,0.9559538,0,0,mixed_neighbors_ambiguous,0.28,0.44,False,0.7565727198123932,model_boundary_failure_knn_true_neighbors,0.52,0.28,False,4.341286211013794,feature_space_overlap_with_pred_class,0.04,0.96,False,6.122307815551758,all_wrong_high_conf,3,1
8415,Spyware,Ransomware,False,0.9557409,1,0,mixed_neighbors_ambiguous,0.16,0.48,False,0.5596636080741882,mixed_neighbors_ambiguous,0.36,0.24,False,4.943182229995728,feature_space_overlap_with_pred_class,0.0,1.0,False,6.668610401153565,all_wrong_high_conf,2,1
1908,Ransomware,Spyware,False,0.9553304,0,0,mixed_neighbors_ambiguous,0.44,0.28,False,0.3067298871278763,mixed_neighbors_ambiguous,0.24,0.4,False,4.213611192703247,OOD_or_distribution_shift,0.04,0.96,True,8.770298023223877,all_wrong_high_conf,1,2
8683,Trojan,Spyware,False,0.9552572,0,0,mixed_neighbors_ambiguous,0.44,0.24,False,0.7942565393447876,mixed_neighbors_ambiguous,0.32,0.28,False,4.368551292419434,OOD_or_distribution_shift,0.08,0.92,True,9.074130706787107,all_wrong_high_conf,3,2
91,Ransomware,Spyware,False,0.9545854,0,0,mixed_neighbors_ambiguous,0.28,0.28,False,1.0430756664276124,mixed_neighbors_ambiguous,0.4,0.16,False,4.784555149078369,OOD_or_distribution_shift,0.0,1.0,True,8.255851440429687,all_wrong_high_conf,1,2
8862,Spyware,Trojan,False,0.95454955,0,0,feature_space_overlap_with_pred_class,0.2,0.6,False,0.2055296602845192,mixed_neighbors_ambiguous,0.2,0.44,False,4.966205215454101,feature_space_overlap_with_pred_class,0.04,0.96,False,7.111209125518799,all_wrong_high_conf,2,3
